Date	Time	Severity	PID	TID	Function	Message
20-11-2024	16:07:09.112	 INFO	 28288	 28932	LoadDisplayDevicesName	"\\.\DISPLAY11"
20-11-2024	16:07:09.112	 INFO	 28288	 28932	LoadDisplayDevicesName	"\\.\DISPLAY12"
20-11-2024	16:07:09.112	 INFO	 28288	 28932	LoadDisplayDevicesName	"\\.\DISPLAY13"
20-11-2024	16:07:09.113	 INFO	 28288	 28932	LoadDisplayDevicesName	"\\.\DISPLAY14"
20-11-2024	16:07:09.113	 INFO	 28288	 28932	LoadDisplayDevicesName	"\\.\DISPLAY15"
20-11-2024	16:07:09.113	 INFO	 28288	 28932	LoadDisplayDevicesName	"\\.\DISPLAY16"
20-11-2024	16:07:09.114	 INFO	 28288	 28932	LoadDisplayDevicesName	"\\.\DISPLAY17"
20-11-2024	16:07:09.114	 INFO	 28288	 28932	LoadDisplayDevicesName	"\\.\DISPLAY18"
20-11-2024	16:07:09.114	 INFO	 28288	 28932	LoadDisplayDevicesName	"\\.\DISPLAY19"
20-11-2024	16:07:09.115	 INFO	 28288	 28932	LoadDisplayDevicesName	"\\.\DISPLAY20"
20-11-2024	16:07:09.116	ERROR	 28288	 28932	LateInitialization	"std::exception caught = GetFileVersionInfoSizeW failed with 1813
"
20-11-2024	16:07:09.117	 INFO	 28288	 28932	LateInitialization	"Exe = C:\Program Files\Git\usr\bin\bash.exe
ProductName = 
FileDescription = 
ShadowFolder = %LOCALAPPDATA%\EndpointDLP\print-shadow
ParsingMode = Hybrid
DeletePrinterShadowFiles = 1
PrinterUseDisplayDevicesList = 0
EnablePrinterEscapeProcessing = 1
EnableWatermarkForAll = 0
MaxPrintPages = 4294967295
GdiPlusToken = 26091906
ExcludedEscapes = 4117, 37, 4118, 4115, 4121, "
20-11-2024	16:07:09.117	 INFO	 28288	 28932	LateInitialization	"Intialization finished"
